"TOA5","4342","CR1000","4342","CR1000.Std.10","CRD:apr08_dukerv2_T2.CR1","51102","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg"
"2009-07-24 17:20:00",19345,3.62,165.5,13.1,4.697,3.442,122.8,44.72
"2009-07-24 17:25:00",19346,3.23,200.8,25.54,4.694,3.525,143.9,44.2
"2009-07-24 17:30:00",19347,2.282,294.9,53.4,4.155,3.059,214.9,45.59
"2009-07-24 17:35:00",19348,3.144,237.3,23.69,4.475,3.233,335.4,45.72
"2009-07-24 17:40:00",19349,1.516,184.6,44.37,2.329,3.722,310.4,43.43
"2009-07-24 17:45:00",19350,1.668,247.7,52.02,2.767,3.914,257.1,42.56
"2009-07-24 17:50:00",19351,1.285,227.9,43.5,2.408,3.587,194.9,44.05
"2009-07-24 17:55:00",19352,2.594,218.9,22.54,3.57,3.697,147,43.99
"2009-07-24 18:00:00",19353,1.453,245.1,30.82,2.76,3.626,127.5,44.26
"2009-07-24 18:05:00",19354,0.64,265.3,86.2,1.486,3.846,156.8,44.07
"2009-07-24 18:10:00",19355,2.342,169.6,73.73,3.838,4.039,120.3,43.16
"2009-07-24 18:15:00",19356,1.486,210.6,40.29,2.79,4.169,78.85,42.21
"2009-07-24 18:20:00",19357,2.572,197.9,41.02,3.982,4.301,65.77,41.52
"2009-07-24 18:25:00",19358,4.08,196.6,16.59,6.194,3.987,160,41.71
"2009-07-24 18:30:00",19359,2.103,140.9,95.1,3.809,4.055,346,42.15
"2009-07-24 18:35:00",19360,4.197,344,35.26,5.87,3.569,330.8,47.89
"2009-07-24 18:40:00",19361,2.859,336.8,55.59,4.897,3.528,320.2,47.83
"2009-07-24 18:45:00",19362,1.112,218,47.46,2.045,4.191,295.8,48.65
"2009-07-24 18:50:00",19363,2.644,168.7,41.91,4.469,4.849,275.7,40.17
"2009-07-24 18:55:00",19364,3.986,146.4,13.03,4.861,4.668,243.9,42.92
"2009-07-24 19:00:00",19365,1.592,221.1,59.28,2.44,4.314,197.1,44.37
"2009-07-24 19:05:00",19366,3.167,227.5,34.92,4.4,4.248,314.1,44.91
"2009-07-24 19:10:00",19367,3.839,196,11.57,5.334,4.107,65.62,45.3
"2009-07-24 19:15:00",19368,2.994,208.4,20.92,5.896,3.656,58.99,46.6
"2009-07-24 19:20:00",19369,2.971,221.8,37.16,4.766,3.605,227.8,47.22
"2009-07-24 19:25:00",19370,3.317,206.3,19.19,4.508,4.072,278.5,45.64
"2009-07-24 19:30:00",19371,1.406,223.8,20.27,2.597,4.175,265.3,45.19
"2009-07-24 19:35:00",19372,2.867,224.6,34.87,4.198,4.351,214.5,44.93
"2009-07-24 19:40:00",19373,1.915,240.2,69.34,4.413,4.081,189.8,44.71
"2009-07-24 19:45:00",19374,1.061,247.4,34.4,2.042,4.301,185.5,44.95
"2009-07-24 19:50:00",19375,1.862,201.1,48.26,3.11,4.422,227.8,44.35
"2009-07-24 19:55:00",19376,2.399,285.4,28.97,3.835,4.169,211.6,45.94
"2009-07-24 20:00:00",19377,2.78,237.1,27.19,4.074,3.944,161.2,46.88
"2009-07-24 20:05:00",19378,3.21,231.5,16.68,3.953,3.834,131.3,47.19
"2009-07-24 20:10:00",19379,2.331,226,27.26,3.763,3.661,6.251,46.99
"2009-07-24 20:15:00",19380,3.351,244.8,10.76,4.217,3.4,8.43,47.95
"2009-07-24 20:20:00",19381,1.848,226.2,17.46,2.754,3.157,24.85,49.23
"2009-07-24 20:25:00",19382,1.778,222.4,41.56,2.339,3.305,68.76,48.85
"2009-07-24 20:30:00",19383,2.147,237.9,23.94,2.79,3.508,21.26,48.22
"2009-07-24 20:35:00",19384,2.223,221.8,12.86,3.26,3.275,6.954,48.28
"2009-07-24 20:40:00",19385,2.606,238.5,17.13,3.299,3.16,22.67,48.31
"2009-07-24 20:45:00",19386,1.756,244,19.05,2.702,3.157,37.28,48.16
"2009-07-24 20:50:00",19387,0.948,335.7,65.92,1.558,3.309,13.91,50.19
"2009-07-24 20:55:00",19388,1.714,228,63.16,3.368,3.1,7.909,51.36
"2009-07-24 21:00:00",19389,3.78,144.5,12.32,4.511,2.816,0.653,55.9
"2009-07-24 21:05:00",19390,2.725,143.4,16.14,3.603,2.507,6.628,56.81
"2009-07-24 21:10:00",19391,2.195,143.7,11.17,3.345,2.339,8.71,57.32
"2009-07-24 21:15:00",19392,1.775,139.7,10.19,2.711,2.337,7.156,56.78
"2009-07-24 21:20:00",19393,2.179,153.9,10.78,2.793,2.483,12.81,57.08
"2009-07-24 21:25:00",19394,3.209,152.9,12.59,3.678,2.523,7.759,58.09
"2009-07-24 21:30:00",19395,2.766,138.5,9.27,3.071,2.591,31.97,57.67
"2009-07-24 21:35:00",19396,2.438,129.3,11.26,3.054,2.574,4.118,55.75
"2009-07-24 21:40:00",19397,2.203,153.6,15.44,2.786,2.542,-4.872,56.05
"2009-07-24 21:45:00",19398,2.741,171.2,3.079,3.074,2.988,-11.12,54.54
"2009-07-24 21:50:00",19399,2.777,174,6.562,3.129,3.044,-17.05,54.26
"2009-07-24 21:55:00",19400,3.104,172.9,6.472,3.672,2.916,-22.47,55.65
"2009-07-24 22:00:00",19401,2.272,193.4,14.51,2.548,2.764,-29.83,56.47
"2009-07-24 22:05:00",19402,2.527,197,8.09,3.512,2.568,-35.53,57.1
"2009-07-24 22:10:00",19403,2.808,192.6,8.63,3.185,2.519,-40.08,57.9
"2009-07-24 22:15:00",19404,2.668,210.6,12.28,3.201,2.364,-46.61,56.54
"2009-07-24 22:20:00",19405,1.853,241.7,14.34,2.319,2.488,-57.03,54.96
"2009-07-24 22:25:00",19406,0.517,243.1,57.45,1.365,2.297,-66.72,59.75
"2009-07-24 22:30:00",19407,1.101,44.77,28.47,2.058,1.381,-65.97,64.88
"2009-07-24 22:35:00",19408,1.417,74.95,29.73,2.45,1.239,-66.34,65.22
"2009-07-24 22:40:00",19409,1.692,95.2,20.5,3.257,1.098,-66.52,66.27
"2009-07-24 22:45:00",19410,2.168,96.8,22.94,3.257,0.887,-64.34,67.86
"2009-07-24 22:50:00",19411,1.437,114.5,28.37,2.149,0.875,-66.28,68.13
"2009-07-24 22:55:00",19412,1.205,118.5,27.63,1.49,0.87,-68.41,68.08
"2009-07-24 23:00:00",19413,1.036,147.1,29.4,1.411,0.97,-69.05,64.65
"2009-07-24 23:05:00",19414,2.271,104.4,37.98,3.453,0.732,-68.07,70.07
"2009-07-24 23:10:00",19415,2.868,102.6,16.75,4.103,0.386,-67.57,70.57
"2009-07-24 23:15:00",19416,2.889,97.6,17.79,3.535,0.526,-68.68,69.03
"2009-07-24 23:20:00",19417,2.287,108,15.39,3.129,0.447,-69.81,69.42
"2009-07-24 23:25:00",19418,1.855,105.3,12.94,2.417,0.44,-70.03,69.74
"2009-07-24 23:30:00",19419,2.203,112,13.87,2.937,0.348,-70.61,70.11
"2009-07-24 23:35:00",19420,1.755,144.6,15.67,2.368,0.305,-75.71,70.56
"2009-07-24 23:40:00",19421,1.512,165.6,9,1.911,0.327,-75.74,68.77
"2009-07-24 23:45:00",19422,1.157,182.7,11.28,1.79,0.315,-76.39,68.5
"2009-07-24 23:50:00",19423,1.705,190.9,8.64,2.264,0.414,-75.79,68.32
"2009-07-24 23:55:00",19424,1.651,192.4,7.945,1.875,0.443,-75.86,67.54
"2009-07-25 00:00:00",19425,2.377,179.4,13.18,2.969,0.399,-75.46,67.83
"2009-07-25 00:05:00",19426,1.957,168.6,15.2,2.597,0.355,-75.76,67.57
"2009-07-25 00:10:00",19427,1.489,176.6,19.35,1.823,0.29,-76.01,68.35
"2009-07-25 00:15:00",19428,1.611,180.7,11.77,2.14,0.206,-75.06,68.36
"2009-07-25 00:20:00",19429,1.761,180.2,14.69,2.176,0.25,-75.14,67.87
"2009-07-25 00:25:00",19430,0.678,29.03,44.36,0.99,0.217,-71.75,69.31
"2009-07-25 00:30:00",19431,0.826,273.1,73.93,1.601,0.297,-73.36,68.27
"2009-07-25 00:35:00",19432,1.455,190.9,12.41,1.98,0.24,-74.22,68.05
"2009-07-25 00:40:00",19433,0.496,209.4,14.67,1.029,0.382,-72.94,66.14
"2009-07-25 00:45:00",19434,0.74,115.4,18.07,1.303,0.4,-70.85,68.08
"2009-07-25 00:50:00",19435,1.644,148.3,19.12,2.068,0.147,-70.75,69.39
"2009-07-25 00:55:00",19436,1.453,168,10.91,1.95,0.115,-71.73,67.21
"2009-07-25 01:00:00",19437,2.09,149.3,10.54,2.375,0.249,-67.97,66.03
"2009-07-25 01:05:00",19438,1.625,161,7.915,2.058,0.196,-70.88,67.73
"2009-07-25 01:10:00",19439,0.857,157.1,44.73,1.251,0.092,-70.63,70.88
"2009-07-25 01:15:00",19440,1.535,109.1,20.2,2.708,-0.182,-68.24,74.02
"2009-07-25 01:20:00",19441,0.84,126.9,17.18,1.702,-0.334,-69.63,74.26
"2009-07-25 01:25:00",19442,0.618,112.8,23.58,1.774,-0.324,-68.35,73.88
"2009-07-25 01:30:00",19443,1.643,115.4,19.22,2.251,-0.253,-66.79,72.12
"2009-07-25 01:35:00",19444,1.997,103.3,15.42,2.79,-0.188,-66.39,70.91
"2009-07-25 01:40:00",19445,1.16,132.4,27.6,1.81,-0.178,-68.15,70.36
"2009-07-25 01:45:00",19446,0.71,215.5,12.68,0.973,-0.056,-70.43,68.96
"2009-07-25 01:50:00",19447,0.823,204,6.191,1.134,0.277,-71.36,65.91
"2009-07-25 01:55:00",19448,0.205,207.1,1.92,0.63,0.358,-69.83,65.16
"2009-07-25 02:00:00",19449,0.017,321.8,0,0.17,0.308,-70.16,65.78
"2009-07-25 02:05:00",19450,0.268,36.65,24.19,0.516,0.207,-70.08,66.29
"2009-07-25 02:10:00",19451,0.697,264.1,33.66,1.117,0.067,-70.96,67.53
"2009-07-25 02:15:00",19452,0.987,235.1,12.86,1.189,0.253,-70.28,64.17
"2009-07-25 02:20:00",19453,0.565,206.5,6.457,0.8,0.664,-68.95,61.66
"2009-07-25 02:25:00",19454,0.032,250.9,56.29,0.173,0.779,-67.12,61.16
"2009-07-25 02:30:00",19455,0.103,11.15,4.055,0.477,0.605,-66.19,62.72
"2009-07-25 02:35:00",19456,0.827,173.6,11.14,2.234,0.339,-67.7,64.61
"2009-07-25 02:40:00",19457,0.976,158.2,12.76,2.029,-0.09,-69,68.01
"2009-07-25 02:45:00",19458,0.703,138.3,30.28,1.274,-0.27,-67.29,69.67
"2009-07-25 02:50:00",19459,0.54,131.6,25.36,1.022,-0.297,-68.02,70.87
"2009-07-25 02:55:00",19460,0.003,176.4,0,0.033,-0.355,-66.89,69.75
"2009-07-25 03:00:00",19461,0.241,36.09,5.004,0.791,-0.194,-67.6,69.22
"2009-07-25 03:05:00",19462,0.001,153.8,0.004,0.013,-0.182,-65.53,69.11
"2009-07-25 03:10:00",19463,0.232,69.08,9.79,0.585,-0.222,-65.89,69.16
"2009-07-25 03:15:00",19464,0.48,36.48,88.4,0.875,-0.147,-65.03,69.35
"2009-07-25 03:20:00",19465,0.342,320.2,31.03,0.794,-0.203,-63.57,69.48
"2009-07-25 03:25:00",19466,0.616,284.9,37.48,0.996,-0.31,-55.16,70.44
"2009-07-25 03:30:00",19467,0.072,356.5,15.6,0.595,-0.303,-49,69.89
"2009-07-25 03:35:00",19468,0.535,328.1,16.9,1.049,-0.196,-49.33,69.4
"2009-07-25 03:40:00",19469,0.212,319.9,5.714,0.562,-0.216,-41.79,69.04
"2009-07-25 03:45:00",19470,0.109,306.8,0.04,0.356,-0.228,-25.99,68.67
"2009-07-25 03:50:00",19471,0.322,68.75,51.36,0.993,-0.085,-19.4,67.84
"2009-07-25 03:55:00",19472,0.125,109.5,0.89,0.392,0.008,-15.43,67.94
"2009-07-25 04:00:00",19473,0.264,84.3,19.35,0.644,-0.061,-19.1,67.97
"2009-07-25 04:05:00",19474,0.22,42.08,25.12,0.474,0.05,-35.96,67.36
"2009-07-25 04:10:00",19475,0.395,295.2,15.63,0.706,-0.044,-58.05,68.26
"2009-07-25 04:15:00",19476,0.074,110.9,17.44,0.434,-0.128,-68.7,67.91
"2009-07-25 04:20:00",19477,0.054,91.7,6.91,0.245,-0.106,-70.01,67.52
"2009-07-25 04:25:00",19478,0.064,38.52,4.304,0.271,-0.056,-69.61,66.98
"2009-07-25 04:30:00",19479,0.032,182.6,0.008,0.186,-0.177,-67.9,67.61
"2009-07-25 04:35:00",19480,0.119,177.3,3.237,0.516,-0.344,-67.12,68.12
"2009-07-25 04:40:00",19481,0.211,163.7,2.855,0.755,-0.314,-66.99,65.94
"2009-07-25 04:45:00",19482,0.596,162.6,4.938,1.516,0.007,-67.85,66.57
"2009-07-25 04:50:00",19483,1.143,126.1,23.82,1.493,0.019,-64.58,67.09
"2009-07-25 04:55:00",19484,1.107,138,16.49,1.395,-0.271,-66.19,70.7
"2009-07-25 05:00:00",19485,1.107,167.2,26.79,1.656,-0.365,-66.02,69.28
"2009-07-25 05:05:00",19486,1.2,158.6,17.48,1.588,-0.115,-66.37,67.87
"2009-07-25 05:10:00",19487,1.325,184.6,6.583,1.617,0.017,-67.58,66.74
"2009-07-25 05:15:00",19488,1.549,180.5,6.07,2.032,0.148,-67.43,67.37
"2009-07-25 05:20:00",19489,1.264,195.1,7.64,1.777,0.318,-66.1,67.24
"2009-07-25 05:25:00",19490,0.807,191.7,14.06,1.287,0.547,-64.64,66.99
"2009-07-25 05:30:00",19491,0.17,159.5,9.83,0.611,0.617,-62.48,66.7
"2009-07-25 05:35:00",19492,0.462,212.7,26.13,0.745,0.642,-62.02,68.07
"2009-07-25 05:40:00",19493,0.474,149.3,32.1,0.702,0.597,-61.22,67.59
"2009-07-25 05:45:00",19494,0.575,160.4,17.95,0.96,0.579,-60.34,67.33
"2009-07-25 05:50:00",19495,1.007,195.8,1.786,1.241,0.458,-60.06,68.57
"2009-07-25 05:55:00",19496,0.975,187.7,7.695,1.238,0.456,-57.34,68.44
"2009-07-25 06:00:00",19497,0.285,207.8,0.03,1.134,0.598,-54.73,68.37
"2009-07-25 06:05:00",19498,0.198,65.92,6.269,0.581,0.398,-52.74,67.54
"2009-07-25 06:10:00",19499,0.19,153,6.414,0.51,0.07,-52.57,69.24
"2009-07-25 06:15:00",19500,0.861,156.5,37.84,1.222,0.179,-49.91,69.16
"2009-07-25 06:20:00",19501,0.822,209.2,2.888,1.016,0.41,-49.35,70.45
"2009-07-25 06:25:00",19502,0.475,214.4,7.091,0.696,0.716,-46.69,69.21
"2009-07-25 06:30:00",19503,0.261,264.3,15.01,0.461,0.854,-44.38,66.71
"2009-07-25 06:35:00",19504,0.475,279.5,15.52,0.601,0.923,-40.08,65.9
"2009-07-25 06:40:00",19505,0.692,264.2,2.737,0.836,0.917,-36.19,65.84
"2009-07-25 06:45:00",19506,0.204,268.6,0.047,0.588,0.962,-30.2,65.27
"2009-07-25 06:50:00",19507,0,0,0,0,0.999,-22.54,66.33
"2009-07-25 06:55:00",19508,0.103,355.2,48.38,0.448,1.185,-24.45,66.39
"2009-07-25 07:00:00",19509,0.226,38.89,2.365,0.51,1.676,-28.8,62.53
"2009-07-25 07:05:00",19510,0,0,0,0,1.983,-29.02,61.28
"2009-07-25 07:10:00",19511,0,0,0,0,2.725,-24.25,59.94
"2009-07-25 07:15:00",19512,0,0,0,0,3.247,-29.12,57.27
"2009-07-25 07:20:00",19513,0.298,211.8,40.27,0.725,3.235,-19.47,58.85
"2009-07-25 07:25:00",19514,0.396,183.6,20.49,0.826,2.358,-9.17,61.55
"2009-07-25 07:30:00",19515,0.781,173.9,3.169,0.875,2.399,-11.33,61.91
"2009-07-25 07:35:00",19516,0.872,164.4,12.57,1.186,2.273,1.834,63.23
"2009-07-25 07:40:00",19517,0.937,126.4,28.76,1.245,1.926,11.23,64.29
"2009-07-25 07:45:00",19518,2.148,169.4,6.716,2.443,1.713,10.35,66.12
"2009-07-25 07:50:00",19519,2.286,154.5,7.654,2.571,1.919,27.34,65.1
"2009-07-25 07:55:00",19520,2.619,133.8,10.33,3.299,1.982,32.99,64.93
"2009-07-25 08:00:00",19521,2.973,138.3,12.79,3.655,2.033,36.23,65.37
"2009-07-25 08:05:00",19522,3.174,136.8,7.176,4.034,2.063,38.49,64.87
"2009-07-25 08:10:00",19523,3.337,129.2,12.12,4.051,2.089,39.45,65.15
"2009-07-25 08:15:00",19524,3.208,120.7,7.624,3.94,2.081,41.43,65.05
"2009-07-25 08:20:00",19525,3.358,129.5,6.824,4.56,2.099,48.21,65.3
"2009-07-25 08:25:00",19526,3.077,132,11.72,4.482,2.12,43.49,65.24
"2009-07-25 08:30:00",19527,3.132,135.3,13.35,4.361,2.108,44.44,65.26
"2009-07-25 08:35:00",19528,3.581,136.2,11.67,4.07,2.099,40.87,64.91
"2009-07-25 08:40:00",19529,3.475,123.7,7.359,4.201,2.053,42.03,64.75
"2009-07-25 08:45:00",19530,3.698,121.4,12.1,5.119,2.075,42.7,64.77
"2009-07-25 08:50:00",19531,4.027,108.8,11.06,4.851,2.076,50.11,64.87
"2009-07-25 08:55:00",19532,4.402,112.7,13.33,6.158,2.16,61.95,63.79
"2009-07-25 09:00:00",19533,3.841,141.4,21.84,6.844,2.425,83.8,61.63
"2009-07-25 09:05:00",19534,4.167,107.3,18.16,6.971,2.474,50.92,61.04
"2009-07-25 09:10:00",19535,4.091,115.1,7.364,6.112,2.316,51.09,61.87
"2009-07-25 09:15:00",19536,3.674,120,14.77,4.975,2.103,59.23,62.46
"2009-07-25 09:20:00",19537,4.244,109.4,11.31,5.524,1.947,61.62,62.77
"2009-07-25 09:25:00",19538,4.186,108.4,19.97,5.491,2.015,75.61,62.54
"2009-07-25 09:30:00",19539,4.812,114.2,6.963,5.511,2.156,83.2,61.8
"2009-07-25 09:35:00",19540,4.915,120.1,2.433,5.668,1.997,71.92,61.81
"2009-07-25 09:40:00",19541,5.184,118.4,10.97,6.726,2.046,69.21,61.45
"2009-07-25 09:45:00",19542,5.702,112.4,5.546,6.491,2.163,68.13,61.57
"2009-07-25 09:50:00",19543,6.15,121.3,10.64,7.036,2.138,61.09,60.85
"2009-07-25 09:55:00",19544,6.446,121.7,8.54,7.726,2.116,65.86,60.9
"2009-07-25 10:00:00",19545,6.049,119.1,7.114,6.599,2.388,67.65,60.46
"2009-07-25 10:05:00",19546,5.933,118.5,8.74,6.517,2.638,185.4,59.55
"2009-07-25 10:10:00",19547,6.155,119.6,12.13,6.981,3.022,271.5,58.6
"2009-07-25 10:15:00",19548,6.411,118.9,6.349,7.575,3.182,272.7,58.49
"2009-07-25 10:20:00",19549,6.216,113.3,13.73,7.448,3.337,272.6,57.71
"2009-07-25 10:25:00",19550,6.502,118.4,14.66,7.461,3.464,284.8,57.04
"2009-07-25 10:30:00",19551,6.719,126.8,19.18,8.61,3.383,290.7,57.16
"2009-07-25 10:35:00",19552,6.575,125.3,9.56,8.24,3.548,292.8,57.41
"2009-07-25 10:40:00",19553,6.187,115.4,11.4,8.05,3.603,295.4,57.03
"2009-07-25 10:45:00",19554,6.695,121.7,9.91,7.719,3.681,309.5,56.87
"2009-07-25 10:50:00",19555,7.117,124.1,15.66,8.68,3.826,311,56.27
"2009-07-25 10:55:00",19556,6.512,121.9,14.77,8.36,3.641,323.5,57.33
"2009-07-25 11:00:00",19557,7.65,113.4,9.34,9.02,3.784,320.2,57.6
"2009-07-25 11:05:00",19558,7.072,119,5.339,8.23,3.831,330.1,56.52
"2009-07-25 11:10:00",19559,7.345,126.7,5.577,8.54,3.724,340.4,56.31
"2009-07-25 11:15:00",19560,7.427,117.4,12.82,9.08,3.891,348,55.53
"2009-07-25 11:20:00",19561,7.007,127.2,9.14,7.971,3.806,357.6,55.91
"2009-07-25 11:25:00",19562,7.114,120.5,10.08,8.1,3.658,362.8,56.82
"2009-07-25 11:30:00",19563,6.725,133.2,9.56,7.667,3.849,361.2,56.84
"2009-07-25 11:35:00",19564,7.606,132.4,13.35,8.93,3.963,361.1,56.63
"2009-07-25 11:40:00",19565,6.62,121.7,14.03,8.45,3.99,373.2,57.11
"2009-07-25 11:45:00",19566,7.225,112,11.61,8.56,4.027,380.2,57.55
"2009-07-25 11:50:00",19567,8.58,114.8,10.03,10.27,4.243,369.5,56.72
"2009-07-25 11:55:00",19568,8.15,114,9.58,9.43,3.994,385.6,57.16
"2009-07-25 12:00:00",19569,7.754,118.7,6.942,9.06,4.164,395.2,57.61
"2009-07-25 12:05:00",19570,7.75,114.8,14.97,10.02,4.043,398.1,57.94
"2009-07-25 12:10:00",19571,8.09,110,8.33,9.44,4.267,393.5,57.26
"2009-07-25 12:15:00",19572,7.836,111.7,12.44,9.39,4.23,398.5,58.09
"2009-07-25 12:20:00",19573,8.32,120.9,9.97,9.42,4.183,416.2,57.95
"2009-07-25 12:25:00",19574,7.681,113,12,10.01,4.224,408.7,57.95
"2009-07-25 12:30:00",19575,8.17,118.5,11.78,9.83,4.043,415.4,58.67
"2009-07-25 12:35:00",19576,8.12,110.4,10.96,9.55,4.436,412,57.13
"2009-07-25 12:40:00",19577,8.51,120.4,9.75,9.46,4.242,426.6,58.54
"2009-07-25 12:45:00",19578,8.14,114.9,11.57,10.5,4.334,427.3,58.21
"2009-07-25 12:50:00",19579,8.28,121.5,14.37,10.2,4.371,423.7,56.94
"2009-07-25 12:55:00",19580,8.15,117.9,11.45,10.21,4.297,436.4,57.56
"2009-07-25 13:00:00",19581,8.18,120.7,8.23,9.22,4.557,431.5,56.18
"2009-07-25 13:05:00",19582,8.48,116.3,8.79,9.57,4.399,435.9,56.77
"2009-07-25 13:10:00",19583,8.36,111.1,10.24,9.48,4.581,429.8,56.33
"2009-07-25 13:15:00",19584,8.04,107.2,10.8,9.64,4.561,446.2,56.44
"2009-07-25 13:20:00",19585,9.13,112.5,12.34,10.21,4.724,445.1,56.17
"2009-07-25 13:25:00",19586,8.21,108.9,6.928,9.23,5.076,443.6,55.43
"2009-07-25 13:30:00",19587,8.36,108.7,9.75,10.45,5.06,441.1,54.93
"2009-07-25 13:35:00",19588,8.12,115.6,10.3,8.77,4.743,448.9,56.37
"2009-07-25 13:40:00",19589,8.28,105.2,10.23,9.39,4.719,449.1,57.39
"2009-07-25 13:45:00",19590,8.54,113.4,13.36,9.29,4.835,439.8,57.42
"2009-07-25 13:50:00",19591,8.56,110.2,8.39,9.6,5.079,452.8,55.88
"2009-07-25 13:55:00",19592,8.43,112,6.295,9.25,5.294,449.7,55.38
"2009-07-25 14:00:00",19593,8.3,107.5,8.27,9.31,5.229,446,55.95
"2009-07-25 14:05:00",19594,8.13,106,7.25,8.93,5.163,449.5,56.32
"2009-07-25 14:10:00",19595,8.18,103.5,6.498,8.79,5.234,449.5,56.07
"2009-07-25 14:15:00",19596,7.913,112,14.24,8.36,5.366,458.6,55.86
"2009-07-25 14:20:00",19597,7.968,107.7,11.86,8.82,5.36,454.9,56.54
"2009-07-25 14:25:00",19598,8.06,102.2,7.331,8.82,5.28,452.2,56.66
"2009-07-25 14:30:00",19599,7.641,109.1,11.97,9.02,5.354,455.7,56.37
"2009-07-25 14:35:00",19600,7.679,110.9,10.26,8.59,5.585,442.3,55.99
"2009-07-25 14:40:00",19601,7.55,109.2,8.34,8.84,5.62,452.1,55.47
"2009-07-25 14:45:00",19602,7.817,110.6,11.29,8.23,5.652,449.1,55.88
"2009-07-25 14:50:00",19603,7.73,104.5,4.768,8.29,5.57,448.1,56.24
"2009-07-25 14:55:00",19604,7.144,103.1,13.13,8.39,5.639,456.2,55.74
"2009-07-25 15:00:00",19605,6.823,108.6,13.26,8.11,5.088,459.7,57.28
"2009-07-25 15:05:00",19606,7.306,108.9,7.413,8.19,5.597,443.5,56.42
"2009-07-25 15:10:00",19607,6.925,105.6,20.4,8.03,5.594,442.8,55.55
"2009-07-25 15:15:00",19608,6.542,111.8,8.4,7.579,5.625,424.7,56.5
"2009-07-25 15:20:00",19609,7.22,109.4,11.58,8.79,5.713,458.8,55.6
"2009-07-25 15:25:00",19610,7.269,108.9,12.06,8.42,5.699,422.4,55.44
"2009-07-25 15:30:00",19611,6.832,111.6,12.27,8.18,5.6,446.3,56.24
"2009-07-25 15:35:00",19612,7.218,103.4,10.28,8.38,5.957,406.3,55.08
"2009-07-25 15:40:00",19613,6.009,102.7,7.353,7.673,5.79,430.7,55.63
"2009-07-25 15:45:00",19614,6.933,114,16.06,8.71,6.012,431.9,55.79
"2009-07-25 15:50:00",19615,6.632,112,12.67,7.37,5.899,433,55.02
"2009-07-25 15:55:00",19616,5.959,102.5,11.69,7.667,6.012,415.9,54.6
"2009-07-25 16:00:00",19617,6.777,106.9,15.92,8.24,5.975,410.9,54.58
"2009-07-25 16:05:00",19618,6.789,108.6,12.44,7.484,6.115,423.4,54.49
"2009-07-25 16:10:00",19619,7.109,111.3,11.76,8.39,5.88,429.8,54.93
"2009-07-25 16:15:00",19620,7.071,105.1,11.25,8.45,6.118,411.7,54.19
"2009-07-25 16:20:00",19621,7.243,109.2,10.36,8.28,6.472,383.2,52.9
"2009-07-25 16:25:00",19622,6.734,106.6,9.46,8.45,6.41,355.8,52.76
"2009-07-25 16:30:00",19623,6.982,122.4,8.12,8.43,6.366,330.5,53.47
"2009-07-25 16:35:00",19624,6.662,112,11.4,7.147,6.324,354.2,53.53
"2009-07-25 16:40:00",19625,7.147,116.8,6.892,8.08,6.235,338.9,53.92
"2009-07-25 16:45:00",19626,6.505,110,16.74,8.6,6.234,289.4,53.29
"2009-07-25 16:50:00",19627,6.526,122.9,6.722,7.353,6.163,295.1,53.23
"2009-07-25 16:55:00",19628,6.908,112.7,6.915,8.25,6.293,310.2,52.74
"2009-07-25 17:00:00",19629,6.306,116.2,13.13,7.67,6.186,263.9,53.47
"2009-07-25 17:05:00",19630,7.01,120.4,7.852,8.24,6.197,287.9,53
"2009-07-25 17:10:00",19631,6.291,118.5,6.271,7.419,6.337,290.6,53.01
"2009-07-25 17:15:00",19632,7.059,124.1,11.65,8.9,6.424,339.6,52.44
"2009-07-25 17:20:00",19633,6.258,117.7,14.7,7.798,6.454,286.2,52.64
"2009-07-25 17:25:00",19634,6.7,121.9,12.72,8.55,6.363,238.4,52.77
"2009-07-25 17:30:00",19635,6.793,114.7,14.58,8.11,6.296,273.3,53.57
"2009-07-25 17:35:00",19636,7.04,121,11.42,8.48,6.4,339.6,52.58
"2009-07-25 17:40:00",19637,6.7,122.4,11.61,7.905,6.44,348.9,53.72
"2009-07-25 17:45:00",19638,6.869,118.2,6.418,7.458,6.526,348.5,53.32
"2009-07-25 17:50:00",19639,7.147,109.2,9.65,7.765,6.579,316.2,53.97
"2009-07-25 17:55:00",19640,6.977,113.6,13.14,7.559,6.423,258.2,53.67
"2009-07-25 18:00:00",19641,7.078,115.9,9.86,8.2,6.383,291.1,55.28
"2009-07-25 18:05:00",19642,6.735,112.9,11.17,7.843,6.362,264.7,55.15
"2009-07-25 18:10:00",19643,6.697,108.6,11.33,7.304,6.228,240.7,56.02
"2009-07-25 18:15:00",19644,6.897,116.4,16.07,7.837,6.177,232.4,56.06
"2009-07-25 18:20:00",19645,6.05,112.8,9.35,7.242,6.231,295.8,54.87
"2009-07-25 18:25:00",19646,6.463,122,16.92,6.984,6.235,289,54.74
"2009-07-25 18:30:00",19647,5.947,115.9,11.45,6.576,6.288,245.2,55.13
"2009-07-25 18:35:00",19648,6.158,111.5,12.61,7.134,6.255,240.5,54.54
"2009-07-25 18:40:00",19649,6.694,108.8,11.62,8.06,6.17,218.7,54.65
