"TOA5","4342","CR1000","4342","CR1000.Std.10","CRD:apr08_dukerv2_T2.CR1","51102","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC_Avg","NR_Wm2_Avg","RH_Avg"
"TS","RN","meters/second","Deg","Deg","meters/second","Deg C","W/m²","%"
"","","WVc","WVc","WVc","Max","Avg","Avg","Avg"
"2008-08-29 00:20:00",20822,1.921,301.2,10.45,2.865,-2.088,-5.88,100
"2008-08-29 00:25:00",20823,2.301,311,10.89,2.731,-2.072,-7.186,100
"2008-08-29 00:30:00",20824,1.993,308.3,5.907,2.189,-2.107,-2.739,100
"2008-08-29 00:35:00",20825,2.057,296.4,8.7,2.613,-2.129,-2.287,100
"2008-08-29 00:40:00",20826,2.564,296.3,10.63,2.849,-2.102,-3.468,100
"2008-08-29 00:45:00",20827,1.96,294,12.08,2.362,-2.107,-10.6,100
"2008-08-29 00:50:00",20828,1.4,324.6,9.01,1.846,-2.144,-3.87,100
"2008-08-29 00:55:00",20829,0.721,313.5,24.39,1.232,-2.174,-3.518,100
"2008-08-29 01:00:00",20830,1.327,216.3,23.64,1.64,-2.197,-9.98,100
"2008-08-29 01:05:00",20831,1.236,326.5,13.71,1.483,-2.085,-10.4,100
"2008-08-29 01:10:00",20832,0.864,283.6,34.82,1.055,-2.074,-8.17,100
"2008-08-29 01:15:00",20833,1.301,296.9,16.22,1.633,-2.077,-7.086,100
"2008-08-29 01:20:00",20834,1.84,323.6,15.36,2.832,-2.08,-0.754,100
"2008-08-29 01:25:00",20835,3.367,328.3,5.073,3.933,-2.068,2.186,100
"2008-08-29 01:30:00",20836,3.008,314.7,6.776,3.335,-2.066,0.302,100
"2008-08-29 01:35:00",20837,3.502,305.7,10.71,4.041,-2.079,-0.025,100
"2008-08-29 01:40:00",20838,4.509,325,6.223,5.403,-2.044,0.93,100
"2008-08-29 01:45:00",20839,3.33,326.5,5.506,3.593,-2.096,0.251,100
"2008-08-29 01:50:00",20840,3.82,318.3,6.952,5.187,-2.154,1.483,100
"2008-08-29 01:55:00",20841,3.857,315.6,6.085,4.456,-2.141,11.94,100
"2008-08-29 02:00:00",20842,3.06,319,9.61,3.544,-2.078,6.784,100
"2008-08-29 02:05:00",20843,3.102,320.7,8.5,3.515,-2.079,0.603,100
"2008-08-29 02:10:00",20844,2.929,310,9.1,3.982,-2.087,-1.483,100
"2008-08-29 02:15:00",20845,2.531,306.4,7.125,3.198,-2.12,-1.734,100
"2008-08-29 02:20:00",20846,3.17,321.7,12.08,3.943,-2.134,-0.402,100
"2008-08-29 02:25:00",20847,2.722,318.6,6.187,3.045,-2.173,-0.829,100
"2008-08-29 02:30:00",20848,3.798,314.4,4.855,4.988,-2.174,0.603,100
"2008-08-29 02:35:00",20849,3.056,313.3,6.274,3.956,-2.174,-1.106,100
"2008-08-29 02:40:00",20850,2.527,312.9,13.22,3.502,-2.185,-3.241,100
"2008-08-29 02:45:00",20851,1.965,291.6,9.81,2.617,-2.237,-8.52,100
"2008-08-29 02:50:00",20852,1.981,294.6,8.58,2.476,-2.301,-13.64,100
"2008-08-29 02:55:00",20853,2.811,311.6,13.52,3.339,-2.319,-12.41,100
"2008-08-29 03:00:00",20854,3.042,302.1,7.855,3.518,-2.337,-15.4,100
"2008-08-29 03:05:00",20855,3.573,304.1,11.6,3.917,-2.375,-9.55,100
"2008-08-29 03:10:00",20856,3.736,319,5.901,4.518,-2.413,-6.458,100
"2008-08-29 03:15:00",20857,3.704,307.3,7.866,4.426,-2.416,-6.433,100
"2008-08-29 03:20:00",20858,3.373,305.1,7.244,4.397,-2.434,-3.719,100
"2008-08-29 03:25:00",20859,3.245,302.6,5.059,3.437,-2.425,-1.608,100
"2008-08-29 03:30:00",20860,3.195,315.7,8.32,3.597,-2.416,-1.005,100
"2008-08-29 03:35:00",20861,3.036,294.7,4.752,3.564,-2.411,-3.518,100
"2008-08-29 03:40:00",20862,2.95,300.4,9.3,3.505,-2.422,-3.618,100
"2008-08-29 03:45:00",20863,2.995,301.2,7.454,3.744,-2.459,-4.573,100
"2008-08-29 03:50:00",20864,2.455,284.7,4.025,3.09,-2.469,-9.17,100
"2008-08-29 03:55:00",20865,2.61,281.6,11.97,3.339,-2.482,-9.07,100
"2008-08-29 04:00:00",20866,3.508,305.3,5.369,3.845,-2.497,-8.12,100
"2008-08-29 04:05:00",20867,3.051,302.2,7.169,3.652,-2.499,-8.09,100
"2008-08-29 04:10:00",20868,3.455,299.5,8.62,4.123,-2.471,-6.659,100
"2008-08-29 04:15:00",20869,3.448,313.3,8.12,4.221,-2.457,-6.583,100
"2008-08-29 04:20:00",20870,4.151,309.8,6.123,4.521,-2.456,-6.081,100
"2008-08-29 04:25:00",20871,3.587,306.1,10.26,4.299,-2.456,-4.347,100
"2008-08-29 04:30:00",20872,4.746,323.6,4.276,5.321,-2.425,2.261,100
"2008-08-29 04:35:00",20873,5.433,329.1,6.833,6.53,-2.345,2.488,100
"2008-08-29 04:40:00",20874,5.87,323,6.464,6.442,-2.3,0.603,100
"2008-08-29 04:45:00",20875,5.298,321.5,7.476,5.723,-2.327,0.377,100
"2008-08-29 04:50:00",20876,4.993,323.6,5.585,5.619,-2.359,0.678,100
"2008-08-29 04:55:00",20877,4.164,327.2,3.743,4.596,-2.351,-0.352,100
"2008-08-29 05:00:00",20878,4.607,331.1,7.03,5.089,-2.343,-0.302,100
"2008-08-29 05:05:00",20879,4.061,328.1,5.485,4.613,-2.357,-1.558,100
"2008-08-29 05:10:00",20880,4.085,327.6,6.022,4.662,-2.377,-5.176,100
"2008-08-29 05:15:00",20881,3.923,320.5,5.133,4.485,-2.439,-2.513,100
"2008-08-29 05:20:00",20882,3.232,324.6,6.22,3.731,-2.477,-8.52,100
"2008-08-29 05:25:00",20883,3.229,318.3,8.74,4.142,-2.564,-5.302,100
"2008-08-29 05:30:00",20884,3.147,313.2,7.1,3.842,-2.647,-7.614,100
"2008-08-29 05:35:00",20885,3.095,307.6,7.348,3.548,-2.662,-3.593,100
"2008-08-29 05:40:00",20886,3.37,313.8,9.01,4.008,-2.628,-2.287,100
"2008-08-29 05:45:00",20887,3.879,315.5,6.733,4.351,-2.587,-2.136,100
"2008-08-29 05:50:00",20888,3.319,318.6,7.202,4.39,-2.581,-1.055,100
"2008-08-29 05:55:00",20889,3.755,322.8,4.482,4.488,-2.537,0.553,100
"2008-08-29 06:00:00",20890,3.702,327.2,7.095,4.498,-2.475,0.452,100
"2008-08-29 06:05:00",20891,3.575,325,4.01,4.178,-2.471,-0.251,100
"2008-08-29 06:10:00",20892,2.806,323.7,9.48,3.567,-2.525,-1.131,100
"2008-08-29 06:15:00",20893,3.123,319.2,10.78,3.623,-2.598,-1.005,100
"2008-08-29 06:20:00",20894,3.466,306.2,6.665,3.995,-2.638,-1.558,100
"2008-08-29 06:25:00",20895,2.935,302,15.03,4.139,-2.69,-2.865,100
"2008-08-29 06:30:00",20896,3.79,315.4,13.83,4.91,-2.74,-3.267,100
"2008-08-29 06:35:00",20897,3.679,314.2,13.03,4.263,-2.791,-4.347,100
"2008-08-29 06:40:00",20898,3.925,325.8,10.62,4.583,-2.828,-5.176,100
"2008-08-29 06:45:00",20899,2.491,311.6,12.48,2.92,-2.852,-4.9,100
"2008-08-29 06:50:00",20900,2.85,317.4,13.14,3.953,-2.856,-5.779,100
"2008-08-29 06:55:00",20901,2.851,303.7,19,4.038,-2.89,-6.081,100
"2008-08-29 07:00:00",20902,2.738,301.8,8.8,3.358,-2.896,-5.352,100
"2008-08-29 07:05:00",20903,3.754,310.8,6.924,4.485,-2.892,-5.201,100
"2008-08-29 07:10:00",20904,4.586,319.9,11.11,5.299,-2.894,-3.417,100
"2008-08-29 07:15:00",20905,6.117,326.8,5.271,7.366,-2.895,-4.623,100
"2008-08-29 07:20:00",20906,6.706,327.1,7.934,7.19,-2.997,-14.75,100
"2008-08-29 07:25:00",20907,6.467,321.9,6.329,7.824,-3.085,-14.25,100
"2008-08-29 07:30:00",20908,4.285,312.2,8.21,5.354,-3.079,-12.19,100
"2008-08-29 07:35:00",20909,3.402,318.1,8.43,4.119,-3.041,-9.4,100
"2008-08-29 07:40:00",20910,3.071,318.9,6.247,4.345,-2.999,-9.07,100
"2008-08-29 07:45:00",20911,4.149,322.8,4.371,4.746,-2.992,-8.87,100
"2008-08-29 07:50:00",20912,4.387,320.9,9.56,4.694,-2.943,-6.684,100
"2008-08-29 07:55:00",20913,4.774,318.7,9.06,5.642,-2.991,-13.57,100
"2008-08-29 08:00:00",20914,4.486,323.6,5.601,4.903,-3.015,-13.85,100
"2008-08-29 08:05:00",20915,4.228,322.1,6.202,4.848,-3.058,-15.55,100
"2008-08-29 08:10:00",20916,4.729,321,8.46,5.423,-3.11,-19.07,100
"2008-08-29 08:15:00",20917,5.372,324.7,6.957,6.167,-3.191,-25.35,100
"2008-08-29 08:20:00",20918,4.873,326.3,10.88,6.037,-3.245,-26.71,100
"2008-08-29 08:25:00",20919,4.648,315.9,8.47,5.7,-3.188,-26.21,100
"2008-08-29 08:30:00",20920,5.135,323.9,7.049,5.743,-3.18,-35.76,100
"2008-08-29 08:35:00",20921,4.512,319.4,7.951,5.125,-3.164,-26.84,100
"2008-08-29 08:40:00",20922,4.439,305.3,8.91,5.416,-3.209,-37.51,100
"2008-08-29 08:45:00",20923,3.479,312,10.23,4.436,-3.223,-41.23,100
"2008-08-29 08:50:00",20924,4.731,316.2,8.24,5.655,-3.216,-48.24,100
"2008-08-29 08:55:00",20925,4.644,325.5,8.52,5.824,-3.198,-48.29,100
"2008-08-29 09:00:00",20926,4.958,316.8,7.897,6.22,-3.111,-37.82,100
"2008-08-29 09:05:00",20927,5.432,324.9,9.69,6.272,-3.115,-42.62,100
"2008-08-29 09:10:00",20928,6.099,331.2,3.12,7.755,-3.081,-46.38,100
"2008-08-29 09:15:00",20929,5.293,324.1,5.481,7.095,-3.081,-34.65,100
"2008-08-29 09:20:00",20930,4.914,321.7,4.915,5.651,-3.01,-30.15,100
"2008-08-29 09:25:00",20931,3.855,321.6,6.698,4.877,-2.934,-23.92,100
"2008-08-29 09:30:00",20932,3.951,322.7,9.04,4.724,-3.003,-29.2,100
"2008-08-29 09:35:00",20933,2.988,314.2,7.496,4.207,-2.905,-20.65,100
"2008-08-29 09:40:00",20934,1.463,296.1,13.81,1.898,-2.657,-12.06,99.9
"2008-08-29 09:45:00",20935,2.143,298.5,10.83,2.973,-2.833,-14.9,99.4
"2008-08-29 09:50:00",20936,1.771,305.6,9.43,2.27,-2.862,-8.62,99.6
"2008-08-29 09:55:00",20937,4.642,331.2,7.015,7.468,-2.866,-5.704,99.9
"2008-08-29 10:00:00",20938,7.487,331.6,5.143,8.2,-2.788,-0.327,100
"2008-08-29 10:05:00",20939,9.02,327.4,6.081,10.64,-2.673,0.955,100
"2008-08-29 10:10:00",20940,10.2,326.2,2.799,11.52,-2.852,1.633,100
"2008-08-29 10:15:00",20941,7.295,325.6,4.898,7.749,-2.946,4.347,100
"2008-08-29 10:20:00",20942,6.174,325.9,7.018,7.138,-2.907,7.739,100
"2008-08-29 10:25:00",20943,5.38,326.7,4.992,6.262,-2.76,11.81,100
"2008-08-29 10:30:00",20944,7.426,332.1,5.017,8.8,-2.834,6.031,100
"2008-08-29 10:35:00",20945,8.73,327,3.9,9.47,-2.915,5.679,100
"2008-08-29 10:40:00",20946,7.446,315.7,5.844,9.04,-2.979,8.82,100
"2008-08-29 10:45:00",20947,8.93,310.6,7.552,10.57,-3.13,8.67,99.9
"2008-08-29 10:50:00",20948,10.26,316.3,5.82,11.14,-3.194,12.94,100
"2008-08-29 10:55:00",20949,10.08,324.5,4.962,10.7,-3.18,3.719,100
"2008-08-29 11:00:00",20950,9.55,324.3,7.563,10.4,-3.169,-2.136,100
"2008-08-29 11:05:00",20951,8.79,320.9,8.77,9.39,-3.139,-4.422,100
"2008-08-29 11:10:00",20952,8.85,329.5,3.793,9.58,-3.011,21.99,100
"2008-08-29 11:15:00",20953,9.8,325.7,5.417,10.24,-2.955,23.75,100
"2008-08-29 11:20:00",20954,9.06,330.3,4.799,10.42,-2.978,22.64,100
"2008-08-29 11:25:00",20955,10.34,329.1,5.781,11.22,-3.081,22.06,100
"2008-08-29 11:30:00",20956,10.6,327.8,4.089,11.61,-3.085,25.33,100
"2008-08-29 11:35:00",20957,9.96,330.1,6.487,11.1,-3.085,32.89,100
"2008-08-29 11:40:00",20958,9.46,332.7,2.429,9.87,-3.155,34.12,100
"2008-08-29 11:45:00",20959,9.57,330.2,4.782,10.46,-3.144,34.93,100
"2008-08-29 11:50:00",20960,7.85,326.6,4.162,9.07,-3.06,29.57,100
"2008-08-29 11:55:00",20961,7.606,319.9,7.019,8.85,-3.083,30.66,100
"2008-08-29 12:00:00",20962,7.755,318.4,3.901,9.06,-3.161,27.84,100
"2008-08-29 12:05:00",20963,9.36,320.2,6.598,9.83,-3.229,25.83,99.9
"2008-08-29 12:10:00",20964,9.12,322.3,6.537,9.6,-3.297,25.2,99.9
"2008-08-29 12:15:00",20965,8.78,319.9,11.44,9.39,-3.311,30.58,99.8
"2008-08-29 12:20:00",20966,7.277,323,5.322,8.1,-3.243,38.42,100
"2008-08-29 12:25:00",20967,6.995,331.6,7.229,7.618,-3.164,40.68,100
"2008-08-29 12:30:00",20968,6.728,331.5,5.621,7.337,-3.167,27.49,100
"2008-08-29 12:35:00",20969,6.402,333.2,3.963,7.112,-3.09,33.92,100
"2008-08-29 12:40:00",20970,5.901,329.8,5.207,6.383,-2.965,36.03,100
"2008-08-29 12:45:00",20971,4.918,324.4,5.275,5.547,-2.77,48.22,100
"2008-08-29 12:50:00",20972,5.711,326.9,8.25,7.03,-2.702,47.77,100
"2008-08-29 12:55:00",20973,5.212,333.1,4.771,6.158,-2.92,48.45,99.6
"2008-08-29 13:00:00",20974,4.385,337.3,6.566,6.06,-2.964,39.88,99.8
"2008-08-29 13:05:00",20975,4.588,320.4,15.38,5.406,-2.89,46.86,99.4
"2008-08-29 13:10:00",20976,3.503,330.7,7.914,4.55,-2.717,53.95,99.9
"2008-08-29 13:15:00",20977,5.157,339.5,6.243,6.497,-2.765,46.76,99.6
"2008-08-29 13:20:00",20978,5.701,335.5,3.981,6.648,-2.774,43.27,99.6
"2008-08-29 13:25:00",20979,4.801,332.3,4.568,5.704,-2.826,39.47,99.6
"2008-08-29 13:30:00",20980,4.369,342.9,5.697,5.397,-2.768,43.19,99.6
"2008-08-29 13:35:00",20981,4.093,335.3,6.613,5.491,-2.803,47.08,99.5
"2008-08-29 13:40:00",20982,5.089,326,7.852,5.557,-2.689,45.47,99.7
"2008-08-29 13:45:00",20983,5.781,330.9,3.119,6.622,-2.696,39.84,99.5
"2008-08-29 13:50:00",20984,5.194,328.4,10.41,6.788,-2.664,38.76,99.6
"2008-08-29 13:55:00",20985,6.039,329.7,7.728,7.484,-2.744,36.35,99.2
"2008-08-29 14:00:00",20986,7.011,331.4,5.081,7.86,-2.568,36.9,99.7
"2008-08-29 14:05:00",20987,6.882,336.3,4.339,7.513,-2.592,50.29,99.6
"2008-08-29 14:10:00",20988,6.602,334,4.931,7.236,-2.568,62.42,99.8
"2008-08-29 14:15:00",20989,5.524,323.5,6.709,7.069,-2.382,92.3,99.9
"2008-08-29 14:20:00",20990,5.799,331.8,3.385,7.967,-2.116,138.5,99.9
"2008-08-29 14:25:00",20991,6.318,326.7,5.643,7.059,-2.282,66.41,99.6
"2008-08-29 14:30:00",20992,5.952,330.4,5.218,7.095,-2.371,57.4,99.8
"2008-08-29 14:35:00",20993,7.386,330.9,5.48,7.912,-2.437,49.03,99.8
"2008-08-29 14:40:00",20994,6.997,326.3,6.115,8.48,-2.391,35.92,100
"2008-08-29 14:45:00",20995,5.472,330.7,9.58,5.847,-2.372,39.08,100
"2008-08-29 14:50:00",20996,4.336,340.4,7.661,5.285,-2.437,44.06,99.9
"2008-08-29 14:55:00",20997,3.95,337.3,6.353,4.609,-2.322,65.06,100
"2008-08-29 15:00:00",20998,4.112,334.3,6.204,4.348,-2.183,54.73,100
"2008-08-29 15:05:00",20999,3.805,345.1,10.04,4.56,-2.313,41.09,100
"2008-08-29 15:10:00",21000,2.575,342.7,8.87,3.515,-2.291,59.15,100
"2008-08-29 15:15:00",21001,3.046,346.7,7.931,3.649,-2.252,42.35,100
"2008-08-29 15:20:00",21002,4.161,344.9,3.109,4.809,-2.452,31.75,99.7
"2008-08-29 15:25:00",21003,3.548,329.8,4.612,4.038,-2.318,49.66,100
"2008-08-29 15:30:00",21004,3.711,340.2,4.953,4.387,-2.267,41.77,100
"2008-08-29 15:35:00",21005,1.839,324.3,8.42,2.283,-1.962,41.6,100
"2008-08-29 15:40:00",21006,2.362,339.6,7.301,3.061,-1.753,61.29,100
"2008-08-29 15:45:00",21007,1.234,324.6,14.7,1.764,-1.623,46.55,100
"2008-08-29 15:50:00",21008,1.539,300,11.28,1.993,-1.275,55.66,99.5
"2008-08-29 15:55:00",21009,1.245,287.9,14.74,1.565,-1.418,58.25,98.2
"2008-08-29 16:00:00",21010,2.651,346.5,16.2,4.345,-1.618,28.99,98.8
"2008-08-29 16:05:00",21011,4.938,329.3,11.53,7.781,-2.027,36.65,98.5
"2008-08-29 16:10:00",21012,7.877,315.8,6.972,9.79,-2.204,32.5,98.6
"2008-08-29 16:15:00",21013,9.38,327.9,5.494,10.24,-2.301,19.97,99.7
"2008-08-29 16:20:00",21014,7.899,333.6,4.786,9.06,-2.506,20.35,99.7
"2008-08-29 16:25:00",21015,6.329,326.5,4.804,8.04,-2.528,23.54,100
"2008-08-29 16:30:00",21016,7.088,328.9,8.44,8.56,-2.45,33.68,100
"2008-08-29 16:35:00",21017,9.79,327.2,5.513,11.58,-2.387,23.31,100
"2008-08-29 16:40:00",21018,11.6,327.7,3.175,12.51,-2.691,17.88,99.8
"2008-08-29 16:45:00",21019,11.55,323.4,4.876,12.59,-2.817,20.85,99.9
"2008-08-29 16:50:00",21020,11.15,323.9,6.228,12.31,-2.938,19.29,99.9
"2008-08-29 16:55:00",21021,10.54,325.1,4.317,11.49,-3.089,18.09,99.8
"2008-08-29 17:00:00",21022,7.87,324.6,6.728,10.56,-3.073,13.74,100
"2008-08-29 17:05:00",21023,8.02,326.4,4.636,9.38,-2.963,17.01,100
"2008-08-29 17:10:00",21024,7.942,328.3,5.887,9.39,-2.92,21.3,100
"2008-08-29 17:15:00",21025,7.691,330.4,5.433,8.58,-2.936,25.45,100
"2008-08-29 17:20:00",21026,8.05,327.3,6.221,9.02,-2.966,26.6,100
"2008-08-29 17:25:00",21027,6.035,319.6,8.07,6.958,-2.884,20.02,100
"2008-08-29 17:30:00",21028,6.997,324.6,6.876,8.64,-2.75,20.65,99.9
"2008-08-29 17:35:00",21029,8.33,330.2,4.135,8.9,-2.769,33.94,99.7
"2008-08-29 17:40:00",21030,8.73,333.3,2.26,9.94,-2.688,29.09,99.5
"2008-08-29 17:45:00",21031,9.08,327.9,4.4,11.08,-2.738,24.87,99.3
"2008-08-29 17:50:00",21032,8.7,330.7,6.14,11.37,-2.677,49.14,99.2
"2008-08-29 17:55:00",21033,6.362,326.5,7.008,7.343,-2.473,42.16,99.4
"2008-08-29 18:00:00",21034,7.507,322.5,5.672,8.17,-2.402,45.8,98.9
"2008-08-29 18:05:00",21035,5.895,325,7.208,6.889,-2.443,26.96,98.8
"2008-08-29 18:10:00",21036,6.994,317.9,11.01,7.745,-2.405,62.36,98
"2008-08-29 18:15:00",21037,7.771,320.2,6.226,9.31,-2.325,37.53,97.1
"2008-08-29 18:20:00",21038,6.888,326.6,11.58,8.51,-2.346,32.06,97.5
"2008-08-29 18:25:00",21039,6.178,334.7,6.007,6.687,-2.388,20.02,97.7
"2008-08-29 18:30:00",21040,6.317,330,9.09,7.072,-2.428,11.58,97.9
"2008-08-29 18:35:00",21041,6.343,328,6.156,7.334,-2.461,9.5,97.8
"2008-08-29 18:40:00",21042,6.777,333.3,5.565,8.51,-2.533,4.949,97.3
"2008-08-29 18:45:00",21043,8.88,324.7,6.426,10.12,-2.545,1.331,97.6
"2008-08-29 18:50:00",21044,8.29,329.2,4.22,9.5,-2.612,1.683,97.4
"2008-08-29 18:55:00",21045,8.89,330.1,2.561,9.9,-2.57,1.457,97.8
"2008-08-29 19:00:00",21046,8.12,334,7.435,9.45,-2.584,1.306,97.8
"2008-08-29 19:05:00",21047,7.879,333.2,5.31,8.55,-2.59,2.839,97.6
"2008-08-29 19:10:00",21048,7.268,333.9,4.445,8.44,-2.671,3.768,97.1
"2008-08-29 19:15:00",21049,6.039,335.3,5.788,8.84,-2.647,7.863,97.4
"2008-08-29 19:20:00",21050,6.972,333,6.357,8.19,-2.677,7.311,97.6
"2008-08-29 19:25:00",21051,6.495,336,2.186,7.151,-2.682,10.85,98
"2008-08-29 19:30:00",21052,8.46,336.8,2.582,9.48,-2.714,9.37,97.9
"2008-08-29 19:35:00",21053,9.83,333.1,4.053,10.88,-2.8,6.156,98.8
"2008-08-29 19:40:00",21054,9.23,328.8,3.634,11.2,-2.994,6.181,99.3
"2008-08-29 19:45:00",21055,6.357,322.2,4.361,7.458,-3.042,6.558,99.7
"2008-08-29 19:50:00",21056,4.79,324.8,7.72,6.001,-2.933,7.312,100
"2008-08-29 19:55:00",21057,2.762,320.7,7.914,3.29,-2.845,7.664,100
"2008-08-29 20:00:00",21058,4.362,319.1,5.826,4.577,-2.808,2.287,100
"2008-08-29 20:05:00",21059,4.557,333.1,5.448,5.72,-2.857,3.442,100
"2008-08-29 20:10:00",21060,4.777,333.8,7.264,5.155,-2.747,2.136,100
"2008-08-29 20:15:00",21061,5.415,337.5,4.024,6.445,-2.744,1.005,100
"2008-08-29 20:20:00",21062,4.779,321.5,4.308,5.936,-2.756,-0.151,100
"2008-08-29 20:25:00",21063,3.519,324.9,5.328,3.976,-2.71,0.126,100
"2008-08-29 20:30:00",21064,4.646,340.1,5.554,5.374,-2.677,-0.452,100
"2008-08-29 20:35:00",21065,5.426,324.2,9.92,6.37,-2.672,-1.734,100
"2008-08-29 20:40:00",21066,4.963,327.8,13.56,6.043,-2.842,-2.865,100
"2008-08-29 20:45:00",21067,4.009,346.3,11.87,6.145,-2.764,-2.99,100
"2008-08-29 20:50:00",21068,5.185,329.4,6.626,5.723,-2.747,-4.146,100
"2008-08-29 20:55:00",21069,3.947,331.8,5.799,5.41,-2.689,-3.367,100
"2008-08-29 21:00:00",21070,7.012,331.1,5.29,10.4,-2.672,-4.045,100
"2008-08-29 21:05:00",21071,13.39,330.4,1.597,14.59,-2.894,-0.553,100
"2008-08-29 21:10:00",21072,11.23,327.3,4.177,12.5,-3.095,-0.327,100
"2008-08-29 21:15:00",21073,9.74,320.5,5.254,10.56,-3.22,-0.578,100
"2008-08-29 21:20:00",21074,7.355,328.8,8.57,9.17,-3.203,-0.905,100
"2008-08-29 21:25:00",21075,6.193,318.6,8.38,7.357,-3.132,-2.915,100
"2008-08-29 21:30:00",21076,3.103,316.9,11.62,5.201,-3.138,-5.377,100
"2008-08-29 21:35:00",21077,2.246,298.5,24.99,3.371,-3.123,-3.618,100
"2008-08-29 21:40:00",21078,1.301,302.2,33.11,2.329,-3.136,-3.342,100
"2008-08-29 21:45:00",21079,1.835,340,18.75,2.849,-3.09,-2.814,100
"2008-08-29 21:50:00",21080,4.941,338.3,9.99,8.03,-2.985,-2.588,100
"2008-08-29 21:55:00",21081,7.077,332.2,5.163,8.4,-2.993,-6.131,100
"2008-08-29 22:00:00",21082,6.639,336.5,3.506,7.402,-3.058,-6.508,100
"2008-08-29 22:05:00",21083,5.378,336.9,8.6,7.474,-3.017,-5.327,100
"2008-08-29 22:10:00",21084,4.284,334.6,7.096,4.58,-2.978,-4.146,100
"2008-08-29 22:15:00",21085,3.916,330.1,9.71,4.616,-2.978,-5.402,100
"2008-08-29 22:20:00",21086,2.37,310.5,9.89,2.937,-3.019,-9.35,100
"2008-08-29 22:25:00",21087,3.026,327.9,10.15,3.394,-3.014,-2.89,100
"2008-08-29 22:30:00",21088,6.084,325.1,6.465,7.729,-2.936,-1.206,100
"2008-08-29 22:35:00",21089,10.01,334.9,3.109,11.98,-2.806,-1.583,100
"2008-08-29 22:40:00",21090,13.47,327.3,6.409,14.5,-2.818,-2.261,100
"2008-08-29 22:45:00",21091,11.35,331.5,6.105,12.85,-3.065,-2.06,100
"2008-08-29 22:50:00",21092,10.48,329.1,4.052,11.65,-3.245,-2.035,100
"2008-08-29 22:55:00",21093,8.69,330.5,4.8,9.42,-3.273,-2.01,100
"2008-08-29 23:00:00",21094,9.06,329.1,4.408,10.18,-3.244,-2.287,100
"2008-08-29 23:05:00",21095,8.36,325.5,4.099,8.97,-3.304,-4.523,100
"2008-08-29 23:10:00",21096,8.05,324,4.473,8.98,-3.287,-5.076,100
"2008-08-29 23:15:00",21097,8.45,323.4,8.32,9.1,-3.284,-6.232,100
"2008-08-29 23:20:00",21098,9.77,330.7,5.708,11.42,-3.374,-5.88,100
"2008-08-29 23:25:00",21099,8.8,327.1,4.299,10.27,-3.428,-6.232,100
"2008-08-29 23:30:00",21100,8.6,325.9,6.642,10.15,-3.436,-5.126,100
"2008-08-29 23:35:00",21101,7.358,326.9,4.093,8.28,-3.426,-7.01,100
"2008-08-29 23:40:00",21102,8.22,328.5,3.749,9.06,-3.428,-6.181,100
"2008-08-29 23:45:00",21103,6.9,331,5.204,7.477,-3.428,-8.19,100
"2008-08-29 23:50:00",21104,7.009,329.6,6.807,7.641,-3.428,-6.885,100
"2008-08-29 23:55:00",21105,7.225,335.4,5.025,8.46,-3.418,-7.137,100
"2008-08-30 00:00:00",21106,7.053,328.5,7.031,8.37,-3.399,-8.14,100
"2008-08-30 00:05:00",21107,6.687,325.4,4.447,8.33,-3.385,-6.283,100
"2008-08-30 00:10:00",21108,6.234,328.9,5.698,7.513,-3.37,-6.333,100
"2008-08-30 00:15:00",21109,5.344,331.6,3.976,6.445,-3.361,-6.886,100
"2008-08-30 00:20:00",21110,5.859,331.7,5.195,6.618,-3.343,-8.14,100
"2008-08-30 00:25:00",21111,6.264,331.5,7.821,7.301,-3.333,-10.33,100
"2008-08-30 00:30:00",21112,5.009,311.7,7.535,5.779,-3.37,-17.24,100
"2008-08-30 00:35:00",21113,6.248,326,5.083,7.33,-3.41,-8.72,100
"2008-08-30 00:40:00",21114,5.612,329.5,6.735,6.853,-3.383,-12.79,100
"2008-08-30 00:45:00",21115,7.217,320.2,9.28,8.54,-3.452,-20.66,99.9
"2008-08-30 00:50:00",21116,5.973,326.9,6.394,6.808,-3.536,-29.76,100
"2008-08-30 00:55:00",21117,6.657,327.3,6.058,7.99,-3.493,-22.95,100
"2008-08-30 01:00:00",21118,6.987,325.8,5.709,7.889,-3.572,-23,99.9
"2008-08-30 01:05:00",21119,5.874,318.2,9.06,6.677,-3.596,-20.31,100
"2008-08-30 01:10:00",21120,7.113,316.6,8.01,8.63,-3.649,-15,99.9
"2008-08-30 01:15:00",21121,6.217,312,7.689,6.925,-3.696,-33.1,99.9
"2008-08-30 01:20:00",21122,4.838,326,7.62,5.87,-3.682,-37.8,99.9
"2008-08-30 01:25:00",21123,4.441,320.9,5.138,5.557,-3.68,-28.15,99.9
"2008-08-30 01:30:00",21124,4.126,307.6,9.88,4.518,-3.722,-29.03,99.7
"2008-08-30 01:35:00",21125,2.998,300.2,14.43,4.103,-3.728,-33.23,99.7
"2008-08-30 01:40:00",21126,2.031,300.9,12.73,2.878,-3.722,-19.73,99.7
"2008-08-30 01:45:00",21127,1.483,286,12.73,2.016,-3.715,-14.5,99.7
"2008-08-30 01:50:00",21128,1.377,309,12.35,3.214,-3.702,-13.8,99.8
