TOA5,5264,CR1000,5264,CR1000.Std.10,CRD:KLRS_CMA6_13JULY2015.CR1,35202,FiveMin,,,
TIMESTAMP,RECORD,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Max,AirTC_Avg,NR_Wm2_Avg,RH_Avg,SWin_Wm2_Avg,SWout_Wm2_Avg
TS,RN,meters/second,Deg,Deg,meters/second,Deg C,W/m²,%,W/m²,W/m²
,,WVc,WVc,WVc,Max,Avg,Avg,Avg,Avg,Avg
15-07-21 16:40,291,1.095,323.6,27.97,1.888,18.1,461.6,31.03,744.1,97.1
15-07-21 16:45,292,1.134,338.7,14.12,1.976,18.38,466.6,30.5,745.6,97.5
15-07-21 16:50,293,1.357,302.2,21.78,1.898,18.38,50.71,31.38,210.5,26.01
15-07-21 16:55,294,1.036,297.6,29.43,1.708,16.94,-4.211,37.3,133.2,18.2
15-07-21 17:00,295,0.712,260,12.81,0.964,16.48,13.14,37.45,149.2,19.23
15-07-21 17:05,296,0.799,263.9,23.01,1.189,16.62,234.8,37.25,443.9,59.42
15-07-21 17:10,297,1.112,271,17.38,1.64,17.56,184.5,32.12,382.2,49.28
15-07-21 17:15,298,1.524,277.2,16.56,1.813,18.04,418.5,29.83,686.5,93.8
15-07-21 17:20,299,1.75,277.7,16.8,2.117,18.46,236.3,28.51,445.4,57.56
15-07-21 17:25,300,1.107,289.1,19.89,1.545,18.3,282.9,31.36,511.9,68.67
15-07-21 17:30,301,1.038,280.2,15.81,1.597,18.53,119.6,32.24,299.2,36.92
15-07-21 17:35,302,1.207,278.4,13.32,1.712,18.15,264.6,31.23,484.2,65.36
15-07-21 17:40,303,1.493,274.9,11.17,2.133,18.42,427.3,32.34,708.6,96.7
15-07-21 17:45,304,1.87,272.2,9.9,2.247,18.6,414.8,29.31,692.8,95.8
15-07-21 17:50,305,1.828,262.7,20.65,2.127,18.62,341.3,29.55,603.9,84.2
15-07-21 17:55,306,1.3,259.5,23.14,1.689,19.09,345.9,29.59,626,87.9
15-07-21 18:00,307,1.379,268.8,29.48,1.852,19.4,333.9,30,610.2,86.1
15-07-21 18:05,308,1.344,251.2,18.54,1.548,19.03,255.1,29.02,497.3,70.35
15-07-21 18:10,309,1.16,268.9,15.92,1.591,19.3,292.8,29.77,546,76.87
15-07-21 18:15,310,1.035,287.3,21.49,1.245,18.95,3.298,29.61,162,20.78
15-07-21 18:20,311,0.909,267.2,14.5,1.179,18.22,78.99,30.19,238.5,32.82
15-07-21 18:25,312,0.297,294.3,20.62,0.768,18.31,40.26,31.2,187.7,24.26
15-07-21 18:30,313,0.641,287.6,13.66,1.359,18.12,-8.19,31.12,119.7,15.71
15-07-21 18:35,314,0.185,271,3.339,0.699,17.83,-21.05,31.88,100.3,13.1
15-07-21 18:40,315,0.251,307.4,27.54,0.562,17.61,-16.23,36.66,103.9,13.62
15-07-21 18:45,316,0,0,0,0,17.43,-2.663,37.3,118.2,15.54
15-07-21 18:50,317,0.024,317.3,2.763,0.176,17.47,-10.98,40.49,103.8,13.6
15-07-21 18:55,318,0,0,0,0,17.3,-26.84,46.2,79.98,10.62
15-07-21 19:00,319,0,0,0,0,17.1,-27.5,47.02,75.26,10.16
15-07-21 19:05,320,0,0,0,0,16.94,-21.64,52.77,79.22,10.61
15-07-21 19:10,321,0,0,0,0,16.79,2.537,46.97,111.6,15.16
15-07-21 19:15,322,0.195,123.2,1.375,0.51,16.9,-15.73,39.79,82.5,10.69
15-07-21 19:20,323,0.225,150.4,9.19,0.382,17.07,-15.53,39.41,81.5,10.68
15-07-21 19:25,324,0.05,167.9,1.176,0.235,17.03,-14.16,42,81.7,10.69
15-07-21 19:30,325,0.364,231.5,10.48,0.624,16.72,-15.07,49.46,81.2,10.53
15-07-21 19:35,326,0.701,187.9,8.86,0.902,16.6,-20.38,42.72,76.75,9.84
15-07-21 19:40,327,0.715,188.8,11.05,1.091,16.85,-0.913,44.5,110.6,15.94
15-07-21 19:45,328,0.729,192.7,18.83,1.284,17.37,173,44.86,378.9,61.3
15-07-21 19:50,329,2.049,204,30.14,3.152,18.51,168.7,38.84,380.4,60.07
15-07-21 19:55,330,3.813,231.1,16.41,4.626,19.08,161,33.61,373.9,61.22
15-07-21 20:00,331,3.976,230,14.33,4.923,18.59,143.6,33.58,357.8,60.71
15-07-21 20:05,332,3.522,228.7,9.51,4.413,18.25,141,34.58,343.8,59.07
15-07-21 20:10,333,3.306,231.5,12.26,4.103,18.17,140.5,33.71,349.8,60.59
15-07-21 20:15,334,2.986,250.5,12.96,4.286,18,124.8,36.3,331.4,58.02
15-07-21 20:20,335,3.613,235.2,14.8,4.332,17.55,106.9,38.29,310.7,55.8
15-07-21 20:25,336,3.351,240.9,18.27,3.793,17.19,98.7,39.5,297.3,53.85
15-07-21 20:30,337,3.401,233.4,17.02,3.874,16.86,99,41.89,293.2,53.74
15-07-21 20:35,338,3.286,248.8,14.42,4.926,16.79,84.1,40.78,273.7,49.76
15-07-21 20:40,339,3.135,230.9,20.09,3.933,16.93,87.8,39.38,277.3,51.09
15-07-21 20:45,340,3.095,230.3,24.24,3.668,16.96,81.4,39.56,254,45.89
15-07-21 20:50,341,3.846,235.1,11.12,4.887,16.91,80.2,37.82,236.4,42.45
15-07-21 20:55,342,3.065,222.6,13.1,3.636,16.92,96.2,41.27,245.2,44.22
15-07-21 21:00,343,2.708,225.2,12.48,3.551,16.77,83.1,41.93,210.9,37.23
15-07-21 21:05,344,3.172,220.9,9.75,4.23,16.71,55.11,41.17,162.9,28.76
15-07-21 21:10,345,3.489,211.6,9.6,3.93,16.46,27.84,41.42,114.7,20.07
15-07-21 21:15,346,2.708,221,8.56,3.08,16.28,31.95,43.83,121.6,21.34
15-07-21 21:20,347,3.565,219.8,10.06,4.505,16.21,23.6,41.68,107.2,17.83
15-07-21 21:25,348,2.851,218.4,10.21,3.969,16.39,14.03,39.17,93.9,14.82
15-07-21 21:30,349,2.452,221.4,8.37,3.783,16.45,4.314,38.52,77.94,11.85
15-07-21 21:35,350,3.484,223.1,12.18,4.283,16.33,-3.781,40.09,69.28,10.7
15-07-21 21:40,351,2.784,213.9,9.13,3.701,16.31,-9.34,39.15,66.54,10.06
15-07-21 21:45,352,1.449,179.9,17.34,2.427,16.57,-23.63,37.37,59.36,8.88
15-07-21 21:50,353,1.326,178,28.58,1.937,16.66,-42.44,35.29,47.71,7.461
15-07-21 21:55,354,1.245,163.5,31.65,2.081,16.69,-55.97,35.54,33.93,5.352
15-07-21 22:00,355,1.8,188.8,23.72,2.424,16.54,-60.69,38.83,27.61,4.543
15-07-21 22:05,356,1.324,186.9,16.52,1.911,16.3,-62.44,40.23,24.55,4.194
15-07-21 22:10,357,1.009,159.2,28.19,1.581,16.12,-59.35,40.63,23.19,4.049
15-07-21 22:15,358,0.608,142.5,27.55,0.993,15.94,-51.05,41.62,21.3,3.911
15-07-21 22:20,359,0.939,108.4,25.87,1.888,15.87,-44.75,41.6,19.88,3.406
15-07-21 22:25,360,1.452,110.2,17.87,1.731,15.78,-41.27,41.82,16.55,2.694
15-07-21 22:30,361,1.503,101.7,21.63,1.976,15.7,-39.62,42.62,11.8,2.02
15-07-21 22:35,362,1.028,98.6,11.26,1.336,15.57,-37.54,43.16,8.94,1.754
15-07-21 22:40,363,1.37,82.4,15.22,1.669,15.45,-35.92,43.7,7.252,1.434
15-07-21 22:45,364,1.434,95.7,16.68,1.904,15.37,-37.64,44.34,6.173,1.291
15-07-21 22:50,365,1.532,91.5,15.73,2.283,15.26,-40.39,45.23,5.215,1.211
15-07-21 22:55,366,1.527,94.5,20.49,1.96,15.2,-41.22,46.12,4.242,1.127
15-07-21 23:00,367,1.739,88.6,8.32,2.541,14.98,-41.25,47.49,3.29,1.15
15-07-21 23:05,368,1.846,95.2,13.68,2.437,14.84,-36.91,48.49,2.408,0.933
15-07-21 23:10,369,1.345,90.2,11.94,1.989,14.8,-36.1,48.41,2.216,0.941
15-07-21 23:15,370,1.166,78.33,16.26,1.627,14.67,-53.92,49.27,1.684,1.113
15-07-21 23:20,371,1.587,103.2,12.44,2.012,14.6,-81.7,49.51,0.426,1.352
15-07-21 23:25,372,2.124,126.9,24.8,3.025,14.64,-84.6,48.1,0,0.927
15-07-21 23:30,373,2.204,87.7,13.01,2.519,14.63,-70.23,48.35,0,0.78
15-07-21 23:35,374,2.194,82.9,13.46,2.613,14.42,-58.96,49.47,0,0.825
15-07-21 23:40,375,2.096,100.8,13.65,2.587,14.31,-54.39,49.93,0,0.695
15-07-21 23:45,376,2.224,86.1,17.58,3.394,14.27,-56.19,50.17,0,0.643
15-07-21 23:50,377,2.016,79.87,21.42,2.571,14.08,-54.09,51.48,0,0.838
15-07-21 23:55,378,2.031,69.92,14.59,2.342,13.82,-52.64,52.81,0,0.889
15-07-22 0:00,379,2.351,70.4,11.64,3.182,13.59,-49.52,54.1,0,0.795
15-07-22 0:05,380,2.744,76.19,10.27,3.567,13.5,-44.46,54.49,0,0.47
15-07-22 0:10,381,2.066,73.78,19.3,3.508,13.39,-40.58,55.88,0,0.662
15-07-22 0:15,382,2.387,74.3,7.03,2.95,13.23,-37.28,57.1,0,0.57
15-07-22 0:20,383,2.133,83,23.53,2.659,13.12,-37.15,58.09,0,0.525
15-07-22 0:25,384,2.043,95,13.17,2.731,13.04,-43.19,58.43,0,0.519
15-07-22 0:30,385,2.176,98.8,21.55,3.009,12.99,-51.14,58.74,0,0.582
15-07-22 0:35,386,1.594,117.1,19.66,2.313,12.9,-55.08,59.34,0,0.715
15-07-22 0:40,387,0.94,138.7,21.84,1.382,12.72,-55.44,59.61,0,0.942
15-07-22 0:45,388,1.104,170,24.71,1.891,12.55,-57.72,58.85,0,0.801
15-07-22 0:50,389,0.661,138.6,31.8,1.552,12.57,-54.5,57.93,0,0.813
15-07-22 0:55,390,0.589,115.1,27.55,0.836,12.61,-47.39,57.38,0,0.764
15-07-22 1:00,391,0.744,67.22,13.02,0.993,12.61,-43.07,57.71,0,0.77
15-07-22 1:05,392,0.856,64.19,8.6,1.15,12.39,-41.65,59.39,0,0.809
15-07-22 1:10,393,0.075,68.22,3.141,0.438,12.11,-36.88,60.67,0,0.811
15-07-22 1:15,394,0,0,0,0,11.94,-30.96,61.17,0,0.813
15-07-22 1:20,395,0.057,26.32,8.78,0.304,11.77,-29.77,63.26,0,0.766
15-07-22 1:25,396,0.366,48.02,16.84,0.64,11.48,-33.05,64.98,0,0.803
15-07-22 1:30,397,0.366,188.4,28.26,0.542,11.04,-39.93,66.68,0,0.932
15-07-22 1:35,398,0.187,168,22.76,0.379,10.79,-47.07,65.72,0,0.781
15-07-22 1:40,399,0.582,294.7,58.37,0.957,10.87,-47.53,65.1,0,0.967
15-07-22 1:45,400,0.226,297.4,4.442,0.797,10.89,-47.6,67.15,0,1.026
15-07-22 1:50,401,0.288,98.4,15.56,0.738,11.04,-47.6,65.33,0,0.595
15-07-22 1:55,402,1.066,82.9,15.91,1.548,11.46,-46,65.39,0,0.744
15-07-22 2:00,403,0.474,184.8,13.14,0.611,10.8,-48.77,66.45,0,1.14
15-07-22 2:05,404,0.329,148.9,30.65,0.98,10.27,-52.76,67.05,0,1.046
15-07-22 2:10,405,0.775,106.8,9.57,0.872,10.3,-54.56,67.01,0,0.869
15-07-22 2:15,406,0.54,99.6,8.1,0.647,10.02,-55.89,67.43,0,1.271
15-07-22 2:20,407,0.278,92.8,15.4,0.549,9.31,-58.13,70.28,0,1.243
15-07-22 2:25,408,0.225,87.2,5.052,0.791,8.92,-57.37,71.76,0,1.163
15-07-22 2:30,409,0.372,114.4,24.71,0.8,8.82,-58.64,71.78,0,1.183
15-07-22 2:35,410,0.138,106.3,24.56,0.356,8.77,-58.41,71.72,0,1.23
15-07-22 2:40,411,0,0,0,0,8.64,-58.19,72.04,0,1.394
15-07-22 2:45,412,0.043,272.8,3.679,0.291,8.27,-57.07,73.02,0,1.343
15-07-22 2:50,413,0,0,0,0,7.722,-56.28,75.56,0,1.241
15-07-22 2:55,414,0.087,51.49,12.54,0.287,7.746,-54.02,76.57,0,1.147
15-07-22 3:00,415,1.544,51.12,14.36,1.725,8.21,-58.75,74.35,0,0.44
15-07-22 3:05,416,1.316,75.62,15.24,1.823,8.69,-60.61,72.5,0,0.282
15-07-22 3:10,417,0.985,93.2,4.502,1.267,8.5,-59.22,72.72,0,0.709
15-07-22 3:15,418,0.175,63.97,13.69,0.314,8.36,-52.33,73.61,0,1.176
15-07-22 3:20,419,0.231,145.1,25.52,0.529,8.01,-43.82,74.25,0,1.055
15-07-22 3:25,420,0.558,81.7,14.85,0.833,8.13,-36.98,73.28,0,0.299
15-07-22 3:30,421,0.382,94.8,22.26,0.996,8.49,-35.38,71.93,0,0.656
15-07-22 3:35,422,1.169,99.4,9.08,1.715,8.64,-40.52,71.05,0,0.198
15-07-22 3:40,423,1.236,108,29,1.738,8.84,-45.37,70.12,0,0.117
15-07-22 3:45,424,0.808,123.5,24.69,1.232,8.77,-45.93,69.58,0,0.603
15-07-22 3:50,425,0.764,108.8,25.74,1.32,8.68,-47.07,69.51,0,0.609
15-07-22 3:55,426,0.438,88,20.49,0.715,8.56,-50.3,69.43,0,0.867
15-07-22 4:00,427,0.104,83,7.16,0.555,8.44,-54.9,69.93,0,1.053
15-07-22 4:05,428,0.435,66.48,11.3,0.755,8.25,-55.49,70.44,0,1.143
15-07-22 4:10,429,0.752,114.3,16.66,0.915,8.11,-54.42,70.89,0,1.016
15-07-22 4:15,430,0.771,83.7,14.41,0.951,7.671,-53.96,72.59,0,1.139
15-07-22 4:20,431,0.383,129.9,44.13,0.604,7.289,-55.18,73.94,0,1.014
15-07-22 4:25,432,0.757,111.7,17.16,1.006,7.252,-56.17,74.19,0,0.933
15-07-22 4:30,433,0.544,135.3,18.86,0.924,7.266,-54.9,73.77,0,0.945
15-07-22 4:35,434,0.326,145.2,23.74,0.637,7.064,-52.49,74.31,0,1.078
15-07-22 4:40,435,0.868,88.8,19.88,1.189,6.829,-52.79,75.35,0,0.988
15-07-22 4:45,436,0.612,79.16,29.01,1.032,6.609,-50.71,75.91,0,0.861
15-07-22 4:50,437,0.982,131,22.19,1.333,6.687,-48.65,76.12,0,0.65
15-07-22 4:55,438,0.583,74.63,29.22,0.768,6.799,-48.22,75.64,0,0.732
15-07-22 5:00,439,0.744,110.7,17.02,1.267,6.721,-49.44,75.78,0,0.888
15-07-22 5:05,440,0.773,103.5,27,1.173,6.735,-46.93,75.56,0,0.773
15-07-22 5:10,441,0.526,88.1,45.88,0.938,6.729,-45.56,75.54,0,0.912
15-07-22 5:15,442,0.654,90.4,19.47,0.921,6.642,-42.81,75.74,0.187,0.955
15-07-22 5:20,443,0.371,130.6,37.49,0.572,6.534,-40.65,76.21,0.811,1.047
15-07-22 5:25,444,0.938,114.4,39.55,1.535,6.592,-44.65,75.79,1.299,0.92
15-07-22 5:30,445,0.817,111.9,29.23,1.169,6.554,-47.09,76,2.179,1.178
15-07-22 5:35,446,0.793,127.5,19.69,1.196,6.404,-47.75,76.75,2.931,1.246
15-07-22 5:40,447,1.348,110.5,25.47,1.859,6.394,-45.74,77.12,3.856,1.158
15-07-22 5:45,448,0.828,110.4,32.51,1.228,6.644,-44.83,76.63,5.589,1.268
15-07-22 5:50,449,0.65,100.6,19.27,1.045,6.611,-39.97,76.28,8.98,2.056
15-07-22 5:55,450,1.084,111.3,20.25,1.486,6.458,-33.82,77.14,12.22,2.422
15-07-22 6:00,451,0.753,94.9,32.1,1.163,6.442,-23.7,77.4,17.49,3.058
15-07-22 6:05,452,0.855,104.4,17.43,1.098,6.231,-14.75,78.1,22.47,3.731
15-07-22 6:10,453,1.212,112,22.49,1.506,6.25,-10.37,77.68,26.25,4.149
15-07-22 6:15,454,1.225,96.5,6.858,1.473,6.435,-7.094,77.26,29.04,4.314
15-07-22 6:20,455,0.681,107.4,15.75,1.098,6.823,-10.02,77.39,27.3,4.124
15-07-22 6:25,456,0.511,122,29.32,1.058,7.26,-13.07,76.38,36.46,7.264
15-07-22 6:30,457,0.644,102.8,19.3,0.983,7.458,-4.984,75.49,31.59,4.787
15-07-22 6:35,458,0.827,109.5,13.49,0.938,7.501,-0.966,76.23,29.5,4.161
15-07-22 6:40,459,0.691,96.4,19.79,0.81,7.743,-2.136,75.43,27.72,3.832
15-07-22 6:45,460,0.858,87.7,9.83,1.117,7.616,-2.085,74.64,27.16,3.846
15-07-22 6:50,461,0.906,103.2,9.28,1.065,7.595,-2.11,75.45,26.65,3.592
15-07-22 6:55,462,0.831,96,3.318,0.967,7.697,-1.932,75.76,27.09,3.697
15-07-22 7:00,463,0.666,104.3,4.59,0.889,7.896,-0.636,75.83,29.58,3.944
15-07-22 7:05,464,0.68,96.1,3.595,0.774,8.14,0.28,76.12,31.67,4.231
15-07-22 7:10,465,0.722,90.2,7.733,0.771,8.24,2.695,76.2,36.01,4.812
15-07-22 7:15,466,0.551,110.4,14.32,0.706,8.28,5.594,76.17,41.24,5.407
15-07-22 7:20,467,0.061,120.3,4.687,0.304,8.55,7.221,76.4,47.03,6.164
15-07-22 7:25,468,0.457,73.51,13.92,0.859,8.73,7.958,76.2,52.66,6.881
15-07-22 7:30,469,0.755,96.7,8.54,0.934,8.86,5.568,75.01,57.73,7.499
15-07-22 7:35,470,0.752,102.2,17.7,0.951,9,6.05,74.47,65.78,8.58
15-07-22 7:40,471,0.175,113.6,6.184,0.405,9.17,4.321,75.02,70.83,9.35
15-07-22 7:45,472,0.471,114.9,16.29,0.686,9.33,-6.024,74.57,64.96,8.75
15-07-22 7:50,473,0.03,189.5,18.53,0.157,9.41,-7.702,73.96,64.89,8.85
15-07-22 7:55,474,0.472,166.8,18.43,0.679,9.41,-0.178,74.53,71.72,9.79
15-07-22 8:00,475,0.364,143.8,24.83,0.679,9.54,13.04,75.29,83.4,11.14
15-07-22 8:05,476,0.262,211.4,13.58,0.784,9.77,37.67,75.02,107.2,13.94
15-07-22 8:10,477,0.093,111.1,5.922,0.294,10.04,54.17,74.53,122.1,15.29
15-07-22 8:15,478,0,0,0,0,10.4,69.04,74.23,139,17.2
15-07-22 8:20,479,0.14,236.8,6.418,0.882,10.76,73.66,73,145.9,18.24
15-07-22 8:25,480,0.268,256.6,6.993,0.908,10.93,67.08,75.72,139.6,17.63
15-07-22 8:30,481,0.349,239.6,24.27,0.647,10.95,50.63,77.33,116.8,15.01
15-07-22 8:35,482,0.062,334.5,39.44,0.31,10.97,42.58,77.59,103,13.18
15-07-22 8:40,483,0.35,342.1,27.09,0.581,11.12,51.32,76.61,112.7,14.13
15-07-22 8:45,484,0.029,294.3,6.395,0.229,11.23,66.21,76.59,131.3,16.23
15-07-22 8:50,485,0.001,88,0.004,0.013,11.48,74.8,73.96,143.7,17.64
15-07-22 8:55,486,0.147,68.05,13.15,0.369,11.85,60.74,69.26,129.3,16.15
15-07-22 9:00,487,0.894,268.6,8.77,2.025,11.91,62.22,70.61,133.4,17.15
15-07-22 9:05,488,1.348,269,8.45,1.64,11.23,60.36,73.97,129.4,16.98
15-07-22 9:10,489,1.184,259.6,16.34,1.552,11.13,50.8,75.13,117.2,15.01
15-07-22 9:15,490,1.369,249.8,7.78,1.859,10.92,37.99,75.07,99.8,13.33
15-07-22 9:20,491,1.177,238.1,12.18,1.349,10.88,47.06,76.31,111.7,14.52
15-07-22 9:25,492,1.333,240.5,8.46,1.784,10.97,54.43,75.9,121.4,15.67
15-07-22 9:30,493,1.273,242.4,10.96,1.529,11.03,57.55,76.12,126.5,16.39
15-07-22 9:35,494,0.731,236.1,21.07,1.339,11.19,73.64,76.4,148.3,18.69
15-07-22 9:40,495,0.767,232.9,11.7,1.026,11.43,91.1,73.82,172.3,21.31
15-07-22 9:45,496,1.068,241,8.65,1.467,11.62,108.2,72.3,196.1,24.12
15-07-22 9:50,497,1.097,242.7,20.09,1.382,11.74,118.6,73.53,214.9,26.48
15-07-22 9:55,498,1.345,243.5,9.47,1.836,11.66,128.6,69.25,232.3,29.17
15-07-22 10:00,499,0.915,243.6,22.53,1.349,11.86,142.8,69.01,260.3,32.67
15-07-22 10:05,500,1.397,238.9,10.74,1.558,11.99,139.5,66.58,251.8,32.46
15-07-22 10:10,501,1.374,231.7,15.38,1.643,11.89,117.5,67.14,221,28.55
15-07-22 10:15,502,1.382,237.2,13.54,1.715,11.85,125,67.75,231.4,29.99
15-07-22 10:20,503,1.38,253.5,15.47,1.842,11.93,137.3,67.95,249.4,32.21
15-07-22 10:25,504,1.71,251.3,9.37,1.921,11.97,143.5,66.46,257.1,33.11
15-07-22 10:30,505,1.517,252.4,13.43,2.136,12.03,154.6,67.61,275.2,35.06
15-07-22 10:35,506,1.744,246.3,11.47,2.244,12.11,154.1,66.58,274.2,35.21
15-07-22 10:40,507,1.69,246.1,11.4,2.058,12.15,153.4,65.19,266.6,34.37
15-07-22 10:45,508,1.196,255,17.9,1.653,12.25,131.4,65.51,245.6,31.25
15-07-22 10:50,509,1.423,262.9,15.28,1.878,12.45,128.4,64.27,242,30.7
15-07-22 10:55,510,1.576,255.5,7.109,2.071,12.4,132.4,64.95,247.7,31.48
15-07-22 11:00,511,1.554,252.4,5.659,2.065,12.43,119.7,64.13,239.9,30.69
15-07-22 11:05,512,1.445,249.2,13.07,1.679,12.46,118.5,64.1,245.9,31.7
15-07-22 11:10,513,1.251,263.7,18.43,1.836,12.59,128.3,64.59,269.3,34.62
15-07-22 11:15,514,1.114,254.8,13.61,1.493,12.77,171.4,64.2,332.2,43.28
15-07-22 11:20,515,0.948,258.7,31.93,1.643,13.15,209.3,61.82,384.2,49.92
15-07-22 11:25,516,1.026,271.1,13.9,1.457,13.35,331,61.46,551.8,72.8
15-07-22 11:30,517,0.93,262.7,39.36,1.568,13.79,407.2,58.97,632.8,82.3
15-07-22 11:35,518,1.037,293.5,21.37,1.3,13.96,398.8,58.46,626.9,81.6
15-07-22 11:40,519,1.293,294.4,17.53,1.656,14.08,312.3,57.65,520.1,67.77
15-07-22 11:45,520,1.305,290.2,15.57,1.604,13.82,388.9,57.86,627.1,82.8
15-07-22 11:50,521,1.292,287.7,16.33,1.669,14,399.5,58.06,648.8,85
15-07-22 11:55,522,1.48,289.4,12.05,1.761,13.99,393.2,56.33,631.6,83.4
15-07-22 12:00,523,1.387,293.4,17.22,1.79,13.96,340.7,56.74,562.9,72.84
15-07-22 12:05,524,1.348,274.7,16.3,1.862,14,377.8,58.45,616.4,80.4
15-07-22 12:10,525,1.331,278.8,17.59,1.8,14.27,372.9,58.66,604.4,78
15-07-22 12:15,526,1.742,290.7,10.04,2.163,14.09,350.4,58.1,576.9,75.38
15-07-22 12:20,527,1.848,282.8,12.36,2.44,14.06,443,58.04,703.9,92.4
15-07-22 12:25,528,1.834,271.4,10.95,2.176,14.29,492.9,57.54,765.9,99.9
15-07-22 12:30,529,1.676,293.3,9.33,2.12,14.66,435.3,56.52,698.3,89.8
15-07-22 12:35,530,1.944,298.7,13.4,2.228,14.69,433.1,54.95,696.7,90
15-07-22 12:40,531,2.057,275.4,10.99,2.228,14.43,309.6,55.39,523.4,66.68
15-07-22 12:45,532,1.838,274.2,8.95,2.163,14.1,296.2,56.81,506.8,65.35
15-07-22 12:50,533,1.552,270.6,20.91,1.918,14.49,461,56.34,722.1,91.5
15-07-22 12:55,534,1.576,283.4,22.95,1.983,14.78,541.4,54.63,828,105.8
15-07-22 13:00,535,1.884,280.2,15.4,2.117,14.86,537.8,54.03,814,104.2
15-07-22 13:05,536,1.857,285.6,10.98,2.169,14.91,489.3,53.36,763.3,97.1
15-07-22 13:10,537,1.93,273.5,4.215,2.247,14.76,481.2,55.29,757.9,97
15-07-22 13:15,538,1.62,288.6,16.24,2.087,15.05,416.9,54.91,679.3,85.4
15-07-22 13:20,539,1.596,302.6,20.05,2.117,15.16,347,54.3,587.7,73.15
15-07-22 13:25,540,1.953,312,13.54,2.29,15.07,499,54.77,776.5,99.2
15-07-22 13:30,541,1.919,326.1,16.36,2.466,15.08,521.4,54.69,801,101.5
15-07-22 13:35,542,1.875,323.5,10.72,2.136,15.52,565.2,51.57,830,104.8
15-07-22 13:40,543,1.828,325.6,17.88,2.437,16.06,606.1,50.7,908,114.8
15-07-22 13:45,544,2.268,338.1,14.65,2.793,16.16,637.9,50.47,924,117.3
15-07-22 13:50,545,2.331,335.4,13.37,3.054,15.97,634.6,57.2,930,118.3
15-07-22 13:55,546,2.181,321.2,17.75,3.005,15.33,268.4,61.63,472.5,60.54
15-07-22 14:00,547,2.023,320.6,19.44,2.819,15.26,457.2,61.53,696.8,89.3
15-07-22 14:05,548,2.848,333.4,12.13,3.528,15.39,648.5,57.92,937,120.1
15-07-22 14:10,549,2.034,325.9,19.59,2.767,15.89,592.7,57.8,886,112.3
15-07-22 14:15,550,2.48,332.3,19.08,2.901,16.19,575,52,883,111.9
15-07-22 14:20,551,2.71,328.1,13.03,3.08,15.9,590.6,51.5,869,110.6
15-07-22 14:25,552,2.373,333.5,17.45,2.858,15.76,571.3,53.3,849,107.7
15-07-22 14:30,553,2.099,334.6,15.78,2.783,15.89,553.5,57.28,846,107.3
15-07-22 14:35,554,2.168,327.7,5.084,2.633,15.77,560.4,59.2,846,107.2
15-07-22 14:40,555,2.516,318,7.823,3.009,15.78,560.8,54.96,845,107.8
15-07-22 14:45,556,2.242,333.8,16.28,2.757,15.98,550.7,54.05,845,106.9
15-07-22 14:50,557,2.49,354.4,20.63,3.371,16.13,550.6,55.1,840,106
15-07-22 14:55,558,2.713,355.2,10.55,3.244,16.06,544.9,54.73,825,104
15-07-22 15:00,559,2.573,356.7,12.91,3.08,15.78,519.5,56.27,798.1,101.5
15-07-22 15:05,560,2.24,0.854,24.82,2.813,15.72,493.9,60.96,762.5,97
15-07-22 15:10,561,1.778,348,19.29,2.639,15.51,275.2,65.88,487.2,61.65
15-07-22 15:15,562,2.06,10.83,11.33,2.822,15,197.3,69.88,380.2,49.51
15-07-22 15:20,563,1.89,357.3,18.55,2.326,14.55,183.6,68.88,355.6,46.58
15-07-22 15:25,564,1.914,353.3,14.97,2.685,14.63,151.3,66.35,308.1,40.39
15-07-22 15:30,565,1.773,7.3,14.19,2.385,14.64,147.5,66.52,300.1,39.05
15-07-22 15:35,566,1.086,337.7,21.42,1.414,14.89,140.7,67.44,286.3,36.76
15-07-22 15:40,567,1.033,333.2,27.92,1.434,14.89,134,67.16,269.8,34.6
15-07-22 15:45,568,0.82,351.7,48.7,1.767,14.84,129.4,67.2,252.1,31.84
15-07-22 15:50,569,0.865,337.2,37.64,1.715,14.98,117.7,66.14,228.8,28.67
15-07-22 15:55,570,1.075,329,39.43,1.702,14.89,107.1,64.7,210.2,26.54
15-07-22 16:00,571,0.84,351.4,35.94,1.205,15.05,97.2,64,196,24.52
15-07-22 16:05,572,1.46,345.8,33.84,2.372,14.96,35.26,68.21,183.6,23.66
15-07-22 16:10,573,1.244,357.2,26.66,1.996,14.3,10.89,75.05,163.9,21.89
15-07-22 16:15,574,2.106,337.2,28.99,2.639,14.22,-75.9,65.38,140.2,20.04
15-07-22 16:20,575,3.174,335,27.42,4.671,14.72,-137.3,55.41,139.4,20.78
15-07-22 16:25,576,3.009,341.7,19.17,4.515,14.69,-92,56.7,143.8,19.78
15-07-22 16:30,577,3.134,357,21.4,4.58,15.13,-86.3,52.62,130,16.87
15-07-22 16:35,578,0.996,254.2,60.09,1.731,15.45,-27.26,50.47,137.9,17.68
15-07-22 16:40,579,2.002,154.1,18.83,2.956,15.65,30.72,55.67,225.7,29.57
15-07-22 16:45,580,2.044,118.1,24.65,2.927,15.35,94.8,56.38,331.3,42.08
15-07-22 16:50,581,1.356,164,24.12,1.767,15.6,140.6,58.06,357.6,44.06
